full_path,domain,label_prod_code,splimprint,is_front,reader,pred_raw,exact,side_match,token_recall,token_set,cer,contains,pred_norm,gt_norm
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2586.jpg,consumer,50111-468,PLIVA;468,True,qwen,PLIVA 468,1,1,1.0,1,0.0,1,PLIVA 468,PLIVA 468
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/259.jpg,consumer,93-39,9;3;39,False,qwen,39,0,1,0.3333333333333333,0,0.5,0,39,9 3 39
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2594.jpg,consumer,50111-468,PLIVA;468,True,qwen,LUVA 468,0,0,0.5,0,0.25,0,LUVA 468,PLIVA 468
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/261.jpg,consumer,93-7236,93;7236,False,qwen,7236,0,1,0.5,0,0.3333333333333333,0,7236,93 7236
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2685.jpg,consumer,93-149,TEVA;149,True,qwen,TEVA,0,1,0.5,0,0.42857142857142855,0,TEVA,TEVA 149
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2710.jpg,consumer,93-39,9;3;39,False,qwen,39,0,1,0.3333333333333333,0,0.5,0,39,9 3 39
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2726.jpg,consumer,93-1016,93;16,False,qwen,16,0,1,0.5,0,0.5,0,16,93 16
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/278.jpg,consumer,378-1110,MYLAN;G2,False,qwen,White,0,0,0.0,0,1.0,0,WHITE,MYLAN G2
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2797.jpg,consumer,555-139,b8;139,False,qwen,139,0,1,0.5,0,0.4,0,139,B8 139
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/28.jpg,consumer,74-6122,FI,True,qwen,F,0,0,0.0,0,0.5,0,F,FI
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/280.jpg,consumer,51285-595,OP;701,False,qwen,,0,0,0.0,0,1.0,0,,OP 701
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2857.jpg,consumer,555-9027,b;978,True,qwen,B,0,1,0.5,0,0.75,0,B,B 978
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2938.jpg,consumer,93-926,926;TEVA,True,qwen,TEVA,0,1,0.5,0,0.42857142857142855,0,TEVA,926 TEVA
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2974.jpg,consumer,555-1022,barr;24;mg;1022,True,qwen,Barr 24 mg 1022,1,1,1.0,1,0.0,1,BARR 24 MG 1022,BARR 24 MG 1022
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2986.jpg,consumer,59762-5011,G;5011,False,qwen,5011,0,1,0.5,0,0.2,0,5011,G 5011
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3089.jpg,consumer,93-7236,93;7236,True,qwen,93,0,1,0.5,0,0.6666666666666666,0,93,93 7236
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/312.jpg,consumer,93-2929,2929;93,False,qwen,,0,0,0.0,0,1.0,0,,2929 93
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3128.jpg,consumer,93-7219,93;7219,True,qwen,93,0,1,0.5,0,0.6666666666666666,0,93,93 7219
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3137.jpg,consumer,59762-5011,G;5011,False,qwen,5011,0,1,0.5,0,0.2,0,5011,G 5011
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3142.jpg,consumer,555-9027,b;978,False,qwen,846,0,0,0.0,0,1.0,0,846,B 978
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3162.jpg,consumer,555-9028,b;247,True,qwen,C6,0,0,0.0,0,1.0,0,C6,B 247
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3205.jpg,consumer,555-9028,b;247,True,qwen,6,0,0,0.0,0,1.0,0,6,B 247
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3211.jpg,consumer,93-5140,93;5140,False,qwen,5140,0,1,0.5,0,0.3333333333333333,0,5140,93 5140
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3215.jpg,consumer,93-1016,93;16,True,qwen,93,0,1,0.5,0,0.5,0,93,93 16
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/327.jpg,consumer,93-320,93;320,True,qwen,320 33,0,0,0.5,0,0.8,0,320 33,93 320
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3296.jpg,consumer,50111-307,PA;307,True,qwen,AL,0,0,0.0,0,0.8,0,AL,PA 307
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3347.jpg,consumer,93-926,926;TEVA,True,qwen,TEVA,0,1,0.5,0,0.42857142857142855,0,TEVA,926 TEVA
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/339.jpg,consumer,93-3002,93;3002;93;3002,True,qwen,933002,0,0,0.0,0,0.5,0,933002,93 3002 93 3002
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3399.jpg,consumer,93-39,9;3;39,False,qwen,39,0,1,0.3333333333333333,0,0.5,0,39,9 3 39
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3402.jpg,consumer,93-154,93;154,False,qwen,154,0,1,0.5,0,0.4,0,154,93 154
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3444.jpg,consumer,93-7236,93;7236,True,qwen,93,0,1,0.5,0,0.6666666666666666,0,93,93 7236
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/346.jpg,consumer,172-4357,4357;150,True,qwen,F351,0,0,0.0,0,0.5714285714285714,0,F351,4357 150
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3462.jpg,consumer,832-1025,832;BC20,True,qwen,832 BC20,1,1,1.0,1,0.0,1,832 BC20,832 BC20
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3474.jpg,consumer,555-9028,b;247,False,qwen,978,0,0,0.0,0,1.0,0,978,B 247
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3480.jpg,consumer,51285-406,E;1,True,qwen,,0,0,0.0,0,1.0,0,,E 1
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3515.jpg,consumer,67253-902,S902,False,qwen,,0,0,0.0,0,1.0,0,,S902
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3588.jpg,consumer,50111-307,PA;307,True,qwen,IV,0,0,0.0,0,1.0,0,IV,PA 307
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3589.jpg,consumer,172-4357,4357;150,False,qwen,150,0,1,0.5,0,0.5714285714285714,0,150,4357 150
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3640.jpg,consumer,228-2634,634,False,qwen,634,1,1,1.0,1,0.0,1,634,634
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3650.jpg,consumer,555-9027,b;978,False,qwen,978,0,1,0.5,0,0.25,0,978,B 978
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3652.jpg,consumer,93-39,9;3;39,True,qwen,93,0,0,0.0,0,0.5,0,93,9 3 39
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3685.jpg,consumer,93-154,93;154,False,qwen,154,0,1,0.5,0,0.4,0,154,93 154
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3790.jpg,consumer,93-7238,TEVA;7238,True,qwen,TEVA,0,1,0.5,0,0.5,0,TEVA,TEVA 7238
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3827.jpg,consumer,93-7236,93;7236,False,qwen,7236,0,1,0.5,0,0.3333333333333333,0,7236,93 7236
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3874.jpg,consumer,555-9028,b;247,True,qwen,B,0,1,0.5,0,0.75,0,B,B 247
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3902.jpg,consumer,49884-922,P02,False,qwen,,0,0,0.0,0,1.0,0,,P02
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3964.jpg,consumer,456-457,A;TC,True,qwen,ATC,0,0,0.0,0,0.0,1,ATC,A TC
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3982.jpg,consumer,93-154,93;154,True,qwen,93,0,1,0.5,0,0.6,0,93,93 154
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4084.jpg,consumer,555-9027,b;978,False,qwen,978,0,1,0.5,0,0.25,0,978,B 978
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4105.jpg,consumer,93-926,926;TEVA,False,qwen,926,0,1,0.5,0,0.5714285714285714,0,926,926 TEVA
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/413.jpg,consumer,53489-648,Mutual;866,True,qwen,mutual 866,1,1,1.0,1,0.0,1,MUTUAL 866,MUTUAL 866
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4142.jpg,consumer,93-7219,93;7219,False,qwen,7219,0,1,0.5,0,0.3333333333333333,0,7219,93 7219
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4170.jpg,consumer,53489-648,Mutual;866,True,qwen,mutual 866,1,1,1.0,1,0.0,1,MUTUAL 866,MUTUAL 866
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4230.jpg,consumer,228-2634,634,True,qwen,R,0,0,0.0,0,1.0,0,R,634
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4240.jpg,consumer,378-1807,M;L;7,False,qwen,L7,0,0,0.0,0,0.3333333333333333,0,L7,M L 7
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4241.jpg,consumer,93-7219,93;7219,False,qwen,7219,0,1,0.5,0,0.3333333333333333,0,7219,93 7219
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4280.jpg,consumer,378-1807,M;L;7,False,qwen,L17,0,0,0.0,0,0.6666666666666666,0,L17,M L 7
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4329.jpg,consumer,50111-307,PA;307,True,qwen,Z 7,0,0,0.0,0,0.8,0,Z 7,PA 307
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4376.jpg,consumer,93-7350,93;7350;93;7350,True,qwen,83 7350,0,0,0.5,0,0.5833333333333334,0,83 7350,93 7350 93 7350
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4416.jpg,consumer,51285-406,E;1,True,qwen,P 01,0,0,0.0,0,1.0,0,P 01,E 1
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4441.jpg,consumer,378-1807,M;L;7,False,qwen,17,0,0,0.0,0,0.6666666666666666,0,17,M L 7
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4538.jpg,consumer,555-1022,barr;24;mg;1022,True,qwen,BARR 24MG 1022,0,0,0.5,0,0.0,1,BARR 24MG 1022,BARR 24 MG 1022
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4554.jpg,consumer,172-7311,50;mg,True,qwen,50 mg,1,1,1.0,1,0.0,1,50 MG,50 MG
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4583.jpg,consumer,172-7311,50;mg,True,qwen,50 mg,1,1,1.0,1,0.0,1,50 MG,50 MG
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4599.jpg,consumer,93-5140,93;5140,True,qwen,93,0,1,0.5,0,0.6666666666666666,0,93,93 5140
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4604.jpg,consumer,93-7350,93;7350;93;7350,True,qwen,93 7350,0,0,1.0,1,0.5,0,93 7350,93 7350 93 7350
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4626.jpg,consumer,51285-406,E;1,True,qwen,E,0,1,0.5,0,0.5,0,E,E 1
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4666.jpg,consumer,228-2634,634,False,qwen,632,0,0,0.0,0,0.3333333333333333,0,632,634
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4674.jpg,consumer,555-139,b8;139,False,qwen,139,0,1,0.5,0,0.4,0,139,B8 139
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4745.jpg,consumer,93-5712,5712;5;500,True,qwen,85712,0,0,0.0,0,0.625,0,85712,5712 5 500
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4794.jpg,consumer,93-3002,93;3002;93;3002,True,qwen,933002,0,0,0.0,0,0.5,0,933002,93 3002 93 3002
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4812.jpg,consumer,63010-27,V;625,False,qwen,625,0,1,0.5,0,0.25,0,625,V 625
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4844.jpg,consumer,51285-595,OP;701,True,qwen,08701,0,0,0.0,0,0.4,0,08701,OP 701
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4910.jpg,consumer,93-3002,93;3002;93;3002,True,qwen,933002,0,0,0.0,0,0.5,0,933002,93 3002 93 3002
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4946.jpg,consumer,228-2634,634,False,qwen,684,0,0,0.0,0,0.3333333333333333,0,684,634
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4948.jpg,consumer,832-1025,832;BC20,False,qwen,,0,0,0.0,0,1.0,0,,832 BC20
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4951.jpg,consumer,93-7238,TEVA;7238,False,qwen,7238,0,1,0.5,0,0.5,0,7238,TEVA 7238
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/515.jpg,consumer,67253-902,S902,True,qwen,S 902,0,0,0.0,0,0.0,1,S 902,S902
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/563.jpg,consumer,93-7350,93;7350;93;7350,False,qwen,Blue and pink,0,0,0.0,0,1.0,0,BLUE AND PINK,93 7350 93 7350
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/599.jpg,consumer,53489-648,Mutual;866,True,qwen,mutual 866,1,1,1.0,1,0.0,1,MUTUAL 866,MUTUAL 866
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/609.jpg,consumer,456-1550,FL;50,False,qwen,50,0,1,0.5,0,0.5,0,50,FL 50
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/720.jpg,consumer,172-7311,50;mg,True,qwen,50mg,0,0,0.0,0,0.0,1,50MG,50 MG
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/743.jpg,consumer,378-1110,MYLAN;G2,True,qwen,25MILAN,0,0,0.0,0,0.7142857142857143,0,25MILAN,MYLAN G2
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/766.jpg,consumer,172-7311,50;mg,False,qwen,Yellow,0,0,0.0,0,1.5,0,YELLOW,50 MG
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/770.jpg,consumer,93-7238,TEVA;7238,False,qwen,7238,0,1,0.5,0,0.5,0,7238,TEVA 7238
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/795.jpg,consumer,456-1550,FL;50,False,qwen,50,0,1,0.5,0,0.5,0,50,FL 50
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/825.jpg,consumer,93-5140,93;5140,True,qwen,93,0,1,0.5,0,0.6666666666666666,0,93,93 5140
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/942.jpg,consumer,93-320,93;320,False,qwen,,0,0,0.0,0,1.0,0,,93 320
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/997.jpg,consumer,456-457,A;TC,True,qwen,45,0,0,0.0,0,1.0,0,45,A TC
D:/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/999.jpg,consumer,93-320,93;320,True,qwen,03320,0,0,0.0,0,0.2,0,03320,93 320
