full_path,domain,label_prod_code,splimprint,is_front,reader,pred_raw,exact,side_match,token_recall,token_set,cer,contains,pred_norm,gt_norm
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0054-0269_0_1.jpg,reference,54-269,54;753,False,qwen,G3,0,0,0.0,0,0.8,0,G3,54 753
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0054-2531_0_0.jpg,reference,54-2531,54;702,True,qwen,54 702,1,1,1.0,1,0.0,1,54 702,54 702
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0054-2531_0_1.jpg,reference,54-2531,54;702,False,qwen,G342,0,0,0.0,0,0.8,0,G342,54 702
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0056-0169_0_0.jpg,reference,56-169,1;COUMADIN,True,qwen,1 COUMADIN,1,1,1.0,1,0.0,1,1 COUMADIN,1 COUMADIN
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0056-0169_0_1.jpg,reference,56-169,1;COUMADIN,False,qwen,PHILADELPHIA,0,0,0.0,0,1.1111111111111112,0,PHILADELPHIA,1 COUMADIN
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0069-2180_0_0.jpg,reference,69-2180,Pfizer;CDT;102,True,qwen,NORTRIPTYLINE,0,0,0.0,0,1.0,0,NORTRIPTYLINE,PFIZER CDT 102
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0069-2180_0_1.jpg,reference,69-2180,Pfizer;CDT;102,False,qwen,COT 102,0,0,0.3333333333333333,0,0.5833333333333334,0,COT 102,PFIZER CDT 102
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0071-0417_0_0.jpg,reference,71-417,N;3,True,qwen,N,0,1,0.5,0,0.5,0,N,N 3
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0071-0417_0_1.jpg,reference,71-417,N;3,False,qwen,B 3,0,0,0.5,0,0.5,0,B 3,N 3
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0071-1014_0_0.jpg,reference,71-1014,Pfizer;PGN;75,True,qwen,PFIZER PGN 75,1,1,1.0,1,0.0,1,PFIZER PGN 75,PFIZER PGN 75
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0071-1014_0_1.jpg,reference,71-1014,Pfizer;PGN;75,False,qwen,G342,0,0,0.0,0,0.9090909090909091,0,G342,PFIZER PGN 75
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0076-0901_0_0.jpg,reference,76-901,SAT;901,True,qwen,SAT,0,1,0.5,0,0.5,0,SAT,SAT 901
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0076-0901_0_1.jpg,reference,76-901,SAT;901,False,qwen,901,0,1,0.5,0,0.5,0,901,SAT 901
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0078-0456_0_0.jpg,reference,78-456,T;D;C;G,True,qwen,1 0,0,0,0.0,0,1.0,0,1 0,T D C G
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0078-0456_0_1.jpg,reference,78-456,T;D;C;G,False,qwen,CG,0,0,0.0,0,0.5,0,CG,T D C G
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0078-0485_0_0.jpg,reference,78-485,NVR;IL,True,qwen,NVR,0,1,0.5,0,0.4,0,NVR,NVR IL
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0078-0485_0_1.jpg,reference,78-485,NVR;IL,False,qwen,IL,0,1,0.5,0,0.6,0,IL,NVR IL
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0078-0488_0_0.jpg,reference,78-488,NVR;ECE,True,qwen,NVR,0,1,0.5,0,0.5,0,NVR,NVR ECE
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0078-0488_0_1.jpg,reference,78-488,NVR;ECE,False,qwen,ECL,0,0,0.0,0,0.6666666666666666,0,ECL,NVR ECE
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0088-1090_0_0.jpg,reference,88-1090,06;012D,True,qwen,06 012D,1,1,1.0,1,0.0,1,06 012D,06 012D
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0088-1090_0_1.jpg,reference,88-1090,06;012D,False,qwen,N,0,0,0.0,0,1.0,0,N,06 012D
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-0832_0_0.jpg,reference,93-832,832;TEVA,True,qwen,TEVA,0,1,0.5,0,0.42857142857142855,0,TEVA,832 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-0832_0_1.jpg,reference,93-832,832;TEVA,False,qwen,832,0,1,0.5,0,0.5714285714285714,0,832,832 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-1135_0_0.jpg,reference,93-1135,TEVA;1135,True,qwen,TEVA 1135,1,1,1.0,1,0.0,1,TEVA 1135,TEVA 1135
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-1135_0_1.jpg,reference,93-1135,TEVA;1135,False,qwen,G3,0,0,0.0,0,0.875,0,G3,TEVA 1135
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-2056_0_0.jpg,reference,93-2056,TO,True,qwen,TO,1,1,1.0,1,0.0,1,TO,TO
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-2056_0_1.jpg,reference,93-2056,TO,False,qwen,W,0,0,0.0,0,1.0,0,W,TO
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-2067_0_0.jpg,reference,93-2067,TV;598;8,True,qwen,TV 598,0,0,0.6666666666666666,0,0.16666666666666666,0,TV 598,TV 598 8
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-2067_0_1.jpg,reference,93-2067,TV;598;8,False,qwen,8,0,1,0.3333333333333333,0,0.8333333333333334,0,8,TV 598 8
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5060_0_0.jpg,reference,93-5060,TV;307,True,qwen,TV,0,1,0.5,0,0.6,0,TV,TV 307
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5060_0_1.jpg,reference,93-5060,TV;307,False,qwen,307,0,1,0.5,0,0.4,0,307,TV 307
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5292_0_0.jpg,reference,93-5292,93;5292;93;5292,True,qwen,93 5292 93 5292,1,1,1.0,1,0.0,1,93 5292 93 5292,93 5292 93 5292
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5292_0_1.jpg,reference,93-5292,93;5292;93;5292,False,qwen,G34,0,0,0.0,0,0.9166666666666666,0,G34,93 5292 93 5292
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5379_0_0.jpg,reference,93-5379,799;b,True,qwen,B 6,0,0,0.5,0,1.0,0,B 6,799 B
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5379_0_1.jpg,reference,93-5379,799;b,False,qwen,799,0,1,0.5,0,0.25,0,799,799 B
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5509_0_0.jpg,reference,93-5509,T21,True,qwen,T21,1,1,1.0,1,0.0,1,T21,T21
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5509_0_1.jpg,reference,93-5509,T21,False,qwen,N,0,0,0.0,0,1.0,0,N,T21
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5553_0_0.jpg,reference,93-5553,TEVA;5553,True,qwen,TEVA 5553,1,1,1.0,1,0.0,1,TEVA 5553,TEVA 5553
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5553_0_1.jpg,reference,93-5553,TEVA;5553,False,qwen,PLAIN,0,0,0.0,0,0.875,0,PLAIN,TEVA 5553
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5742_0_0.jpg,reference,93-5742,100;mg,True,qwen,100 MG,1,1,1.0,1,0.0,1,100 MG,100 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5742_0_1.jpg,reference,93-5742,100;mg,False,qwen,N,0,0,0.0,0,1.0,0,N,100 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-6450_0_0.jpg,reference,93-6450,6450;20;mg,True,qwen,6450 20 MG,1,1,1.0,1,0.0,1,6450 20 MG,6450 20 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-6450_0_1.jpg,reference,93-6450,6450;20;mg,False,qwen,T,0,0,0.0,0,1.0,0,T,6450 20 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7373_0_0.jpg,reference,93-7373,TEVA;7373,True,qwen,TEVA 7373,1,1,1.0,1,0.0,1,TEVA 7373,TEVA 7373
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7373_0_1.jpg,reference,93-7373,TEVA;7373,False,qwen,PLAIN,0,0,0.0,0,0.875,0,PLAIN,TEVA 7373
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7387_0_0.jpg,reference,93-7387,TEVA;7387,True,qwen,TEVA,0,1,0.5,0,0.5,0,TEVA,TEVA 7387
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7387_0_1.jpg,reference,93-7387,TEVA;7387,False,qwen,7387,0,1,0.5,0,0.5,0,7387,TEVA 7387
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7424_0_0.jpg,reference,93-7424,TV;7424,True,qwen,TV,0,1,0.5,0,0.6666666666666666,0,TV,TV 7424
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7424_0_1.jpg,reference,93-7424,TV;7424,False,qwen,424,0,0,0.0,0,0.5,0,424,TV 7424
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7472_0_0.jpg,reference,93-7472,93;7472,True,qwen,93,0,1,0.5,0,0.6666666666666666,0,93,93 7472
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7472_0_1.jpg,reference,93-7472,93;7472,False,qwen,7472,0,1,0.5,0,0.3333333333333333,0,7472,93 7472
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7581_0_0.jpg,reference,93-7581,TV;7581,True,qwen,TV,0,1,0.5,0,0.6666666666666666,0,TV,TV 7581
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7581_0_1.jpg,reference,93-7581,TV;7581,False,qwen,7581,0,1,0.5,0,0.3333333333333333,0,7581,TV 7581
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0115-4433_0_0.jpg,reference,115-4433,G443,True,qwen,G 443,0,0,0.0,0,0.0,1,G 443,G443
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0115-4433_0_1.jpg,reference,115-4433,G443,False,qwen,RED,0,0,0.0,0,1.0,0,RED,G443
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0131-3268_0_0.jpg,reference,131-3268,OS304,True,qwen,OS 304,0,0,0.0,0,0.0,1,OS 304,OS304
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0131-3268_0_1.jpg,reference,131-3268,OS304,False,qwen,POLYPROPYLENE,0,0,0.0,0,2.4,0,POLYPROPYLENE,OS304
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0143-1333_0_0.jpg,reference,143-1333,WW;33,True,qwen,WW 33,1,1,1.0,1,0.0,1,WW 33,WW 33
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0143-1333_0_1.jpg,reference,143-1333,WW;33,False,qwen,T,0,0,0.0,0,1.0,0,T,WW 33
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0143-1445_0_0.jpg,reference,143-1445,Westward;445,True,qwen,WEST WARD 445,0,0,0.5,0,0.0,1,WEST WARD 445,WESTWARD 445
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0143-1445_0_1.jpg,reference,143-1445,Westward;445,False,qwen,EPISTEMOL,0,0,0.0,0,0.9090909090909091,0,EPISTEMOL,WESTWARD 445
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0143-1450_0_0.jpg,reference,143-1450,Westward;450,True,qwen,WESTWARD 450,1,1,1.0,1,0.0,1,WESTWARD 450,WESTWARD 450
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0143-1450_0_1.jpg,reference,143-1450,Westward;450,False,qwen,B 1,0,0,0.0,0,1.0,0,B 1,WESTWARD 450
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0143-3018_0_0.jpg,reference,143-3018,Westward;118,True,qwen,WEST WARD 118,0,0,0.5,0,0.0,1,WEST WARD 118,WESTWARD 118
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0143-3018_0_1.jpg,reference,143-3018,Westward;118,False,qwen,BLUE,0,0,0.0,0,1.0,0,BLUE,WESTWARD 118
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0387_0_0.jpg,reference,173-387,GX;ES7,True,qwen,GX ES7,1,1,1.0,1,0.0,1,GX ES7,GX ES7
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0387_0_1.jpg,reference,173-387,GX;ES7,False,qwen,T,0,0,0.0,0,1.0,0,T,GX ES7
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0393_0_0.jpg,reference,173-393,ZANTAC;300;Glaxo,True,qwen,GLOXO,0,0,0.0,0,0.7142857142857143,0,GLOXO,ZANTAC 300 GLAXO
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0393_0_1.jpg,reference,173-393,ZANTAC;300;Glaxo,False,qwen,ZANTAC 300,0,0,0.6666666666666666,0,0.35714285714285715,0,ZANTAC 300,ZANTAC 300 GLAXO
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0643_0_0.jpg,reference,173-643,LAMICTAL;150,True,qwen,LAMICTAL 150,1,1,1.0,1,0.0,1,LAMICTAL 150,LAMICTAL 150
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0643_0_1.jpg,reference,173-643,LAMICTAL;150,False,qwen,T,0,0,0.0,0,0.9090909090909091,0,T,LAMICTAL 150
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0712_0_0.jpg,reference,173-712,GX;CE2,True,qwen,GX CE2,1,1,1.0,1,0.0,1,GX CE2,GX CE2
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0712_0_1.jpg,reference,173-712,GX;CE2,False,qwen,B,0,0,0.0,0,1.0,0,B,GX CE2
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0756_0_0.jpg,reference,173-756,LAMICTAL;XR;100,True,qwen,LAMICTAL XR 100,1,1,1.0,1,0.0,1,LAMICTAL XR 100,LAMICTAL XR 100
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0756_0_1.jpg,reference,173-756,LAMICTAL;XR;100,False,qwen,T,0,0,0.0,0,0.9230769230769231,0,T,LAMICTAL XR 100
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0777_0_0.jpg,reference,173-777,LAMICTAL;200,True,qwen,LAMICTAL,0,1,0.5,0,0.2727272727272727,0,LAMICTAL,LAMICTAL 200
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0777_0_1.jpg,reference,173-777,LAMICTAL;200,False,qwen,200,0,1,0.5,0,0.7272727272727273,0,200,LAMICTAL 200
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0809_0_0.jpg,reference,173-809,GZ;7CZ,True,qwen,GS 7CZ,0,0,0.5,0,0.2,0,GS 7CZ,GZ 7CZ
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0809_0_1.jpg,reference,173-809,GZ;7CZ,False,qwen,B 1,0,0,0.0,0,1.0,0,B 1,GZ 7CZ
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0025_0_0.jpg,reference,179-25,GG;929,True,qwen,GG929,0,0,0.0,0,0.0,1,GG929,GG 929
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0025_0_1.jpg,reference,179-25,GG;929,False,qwen,L,0,0,0.0,0,1.0,0,L,GG 929
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0071_0_0.jpg,reference,179-71,9;3;7207,True,qwen,9 3,0,0,0.6666666666666666,0,0.6666666666666666,0,9 3,9 3 7207
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0071_0_1.jpg,reference,179-71,9;3;7207,False,qwen,1707,0,0,0.0,0,0.5,0,1707,9 3 7207
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0083_0_0.jpg,reference,179-83,P1,True,qwen,P1,1,1,1.0,1,0.0,1,P1,P1
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0083_0_1.jpg,reference,179-83,P1,False,qwen,PINK,0,0,0.0,0,1.5,0,PINK,P1
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0128_0_0.jpg,reference,179-128,7152;TV,True,qwen,TV,0,1,0.5,0,0.6666666666666666,0,TV,7152 TV
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0128_0_1.jpg,reference,179-128,7152;TV,False,qwen,7152,0,1,0.5,0,0.3333333333333333,0,7152,7152 TV
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0158_0_0.jpg,reference,179-158,HP;248,True,qwen,HP,0,1,0.5,0,0.6,0,HP,HP 248
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0158_0_1.jpg,reference,179-158,HP;248,False,qwen,248,0,1,0.5,0,0.4,0,248,HP 248
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0161_0_0.jpg,reference,179-161,E;73,True,qwen,E 73,1,1,1.0,1,0.0,1,E 73,E 73
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0161_0_1.jpg,reference,179-161,E;73,False,qwen,CAPSULE,0,0,0.0,0,2.3333333333333335,0,CAPSULE,E 73
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0219_0_0.jpg,reference,179-219,7156;TV,True,qwen,TV,0,1,0.5,0,0.6666666666666666,0,TV,7156 TV
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0219_0_1.jpg,reference,179-219,7156;TV,False,qwen,7156,0,1,0.5,0,0.3333333333333333,0,7156,7156 TV
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-1431_0_0.jpg,reference,179-1431,3927;TEVA,True,qwen,TEVA,0,1,0.5,0,0.5,0,TEVA,3927 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-1431_0_1.jpg,reference,179-1431,3927;TEVA,False,qwen,3927,0,1,0.5,0,0.5,0,3927,3927 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-1899_0_0.jpg,reference,179-1899,7153;TV,True,qwen,TV,0,1,0.5,0,0.6666666666666666,0,TV,7153 TV
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-1899_0_1.jpg,reference,179-1899,7153;TV,False,qwen,7153,0,1,0.5,0,0.3333333333333333,0,7153,7153 TV
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0047_0_0.jpg,reference,185-47,E;47,True,qwen,E 47,1,1,1.0,1,0.0,1,E 47,E 47
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0047_0_1.jpg,reference,185-47,E;47,False,qwen,T,0,0,0.0,0,1.0,0,T,E 47
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0118_0_0.jpg,reference,185-118,E118,True,qwen,E 118,0,0,0.0,0,0.0,1,E 118,E118
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0118_0_1.jpg,reference,185-118,E118,False,qwen,T,0,0,0.0,0,1.0,0,T,E118
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0630_0_0.jpg,reference,185-630,E103,True,qwen,E 103,0,0,0.0,0,0.0,1,E 103,E103
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0630_0_1.jpg,reference,185-630,E103,False,qwen,N,0,0,0.0,0,1.0,0,N,E103
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0228-2129_0_0.jpg,reference,228-2129,R129,True,qwen,G342,0,0,0.0,0,1.0,0,G342,R129
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0228-2129_0_1.jpg,reference,228-2129,R129,False,qwen,129,0,0,0.0,0,0.25,0,129,R129
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0228-2751_0_0.jpg,reference,228-2751,R;751,True,qwen,R 751,1,1,1.0,1,0.0,1,R 751,R 751
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0228-2751_0_1.jpg,reference,228-2751,R;751,False,qwen,B,0,0,0.0,0,1.0,0,B,R 751
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0228-2780_0_0.jpg,reference,228-2780,R;2780,True,qwen,R 2780,1,1,1.0,1,0.0,1,R 2780,R 2780
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0228-2780_0_1.jpg,reference,228-2780,R;2780,False,qwen,M B,0,0,0.0,0,1.0,0,M B,R 2780
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0040_0_0.jpg,reference,245-40,KC;8,True,qwen,KC 8,1,1,1.0,1,0.0,1,KC 8,KC 8
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0040_0_1.jpg,reference,245-40,KC;8,False,qwen,B 1,0,0,0.0,0,1.0,0,B 1,KC 8
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0084_0_0.jpg,reference,245-84,UPSHER;SMITH;0084;60mg,True,qwen,UPSHER 008 60 MG,0,0,0.25,0,0.3157894736842105,0,UPSHER 008 60 MG,UPSHER SMITH 0084 60MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0084_0_1.jpg,reference,245-84,UPSHER;SMITH;0084;60mg,False,qwen,R SMITH 084,0,0,0.25,0,0.5263157894736842,0,R SMITH 084,UPSHER SMITH 0084 60MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0087_0_0.jpg,reference,245-87,UPSHER;SMITH;0087;160mg,True,qwen,UPSHER 008 160 MG,0,0,0.25,0,0.3,0,UPSHER 008 160 MG,UPSHER SMITH 0087 160MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0087_0_1.jpg,reference,245-87,UPSHER;SMITH;0087;160mg,False,qwen,DR SMITH 487 MG,0,0,0.25,0,0.5,0,DR SMITH 487 MG,UPSHER SMITH 0087 160MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0213_0_0.jpg,reference,245-213,US;10;213,True,qwen,US 10,0,0,0.6666666666666666,0,0.42857142857142855,0,US 10,US 10 213
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0213_0_1.jpg,reference,245-213,US;10;213,False,qwen,213,0,1,0.3333333333333333,0,0.5714285714285714,0,213,US 10 213
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0310-0131_0_0.jpg,reference,310-131,ZESTRIL10;131,True,qwen,ZESTRIL 10,0,0,0.0,0,0.25,0,ZESTRIL 10,ZESTRIL10 131
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0310-0131_0_1.jpg,reference,310-131,ZESTRIL10;131,False,qwen,131,0,1,0.5,0,0.75,0,131,ZESTRIL10 131
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0363-0572_0_0.jpg,reference,363-572,L;2,True,qwen,1 2,0,0,0.5,0,0.5,0,1 2,L 2
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0363-0572_0_1.jpg,reference,363-572,L;2,False,qwen,B 1,0,0,0.0,0,1.0,0,B 1,L 2
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0069_0_0.jpg,reference,378-69,M;69,True,qwen,M,0,1,0.5,0,0.6666666666666666,0,M,M 69
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0069_0_1.jpg,reference,378-69,M;69,False,qwen,69,0,1,0.5,0,0.3333333333333333,0,69,M 69
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0162_0_0.jpg,reference,378-162,MYLAN;162,True,qwen,MYLAN 162,1,1,1.0,1,0.0,1,MYLAN 162,MYLAN 162
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0162_0_1.jpg,reference,378-162,MYLAN;162,False,qwen,G3,0,0,0.0,0,1.0,0,G3,MYLAN 162
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0353_0_0.jpg,reference,378-353,M;NE;30,True,qwen,M,0,1,0.3333333333333333,0,0.8,0,M,M NE 30
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0353_0_1.jpg,reference,378-353,M;NE;30,False,qwen,NE 30,0,0,0.6666666666666666,0,0.2,0,NE 30,M NE 30
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0712_0_0.jpg,reference,378-712,M;712,True,qwen,M,0,1,0.5,0,0.75,0,M,M 712
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0712_0_1.jpg,reference,378-712,M;712,False,qwen,712,0,1,0.5,0,0.25,0,712,M 712
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-1175_0_0.jpg,reference,378-1175,M;B4;10;10;10,True,qwen,M B4,0,0,0.4,0,0.6666666666666666,0,M B4,M B4 10 10 10
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-1175_0_1.jpg,reference,378-1175,M;B4;10;10;10,False,qwen,10 10 10,0,0,0.6,0,0.3333333333333333,0,10 10 10,M B4 10 10 10
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-1805_0_0.jpg,reference,378-1805,M;L;6,True,qwen,M,0,1,0.3333333333333333,0,0.6666666666666666,0,M,M L 6
