full_path,domain,label_prod_code,splimprint,is_front
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00456-1550-60_PART_1_OF_1_CHAL10_SB_0D1C8694.jpg,reference,456-1550,FL;50,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00456-1550-60_PART_1_OF_1_CHAL10_SF_0D1C8694.jpg,reference,456-1550,FL;50,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00555-0071-01_PART_1_OF_1_CHAL10_SB_BF2B5FAA.jpg,reference,555-71,b;071;300,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00555-0071-01_PART_1_OF_1_CHAL10_SF_BF2B5FAA.jpg,reference,555-71,b;071;300,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00555-0485-27_PART_1_OF_1_CHAL10_SB_0D2B86DC.jpg,reference,555-485,b;485,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00555-0485-27_PART_1_OF_1_CHAL10_SF_0D2B86DC.jpg,reference,555-485,b;485,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00555-0808-02_PART_1_OF_1_CHAL10_SB_62303121.jpg,reference,555-808,barr;808,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00555-0808-02_PART_1_OF_1_CHAL10_SF_62303121.jpg,reference,555-808,barr;808,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00555-9008-67_PART_1_OF_2_CHAL10_SB_252F928C.jpg,reference,555-9008,b;944,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00555-9008-67_PART_1_OF_2_CHAL10_SF_252F928C.jpg,reference,555-9008,b;944,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00555-9008-67_PART_2_OF_2_CHAL10_SB_292F949C.jpg,reference,555-9008,b;944,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00555-9008-67_PART_2_OF_2_CHAL10_SF_292F949C.jpg,reference,555-9008,b;944,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00777-3105-02_PART_1_OF_1_CHAL10_SB_061C8364.jpg,reference,777-3105,DISTA;3105;Prozac;20;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00777-3105-02_PART_1_OF_1_CHAL10_SF_061C8364.jpg,reference,777-3105,DISTA;3105;Prozac;20;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00781-2053-01_PART_1_OF_1_CHAL10_SB_521E2911.jpg,reference,781-2053,GG623,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00781-2053-01_PART_1_OF_1_CHAL10_SF_521E2911.jpg,reference,781-2053,GG623,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00781-5185-01_PART_1_OF_1_CHAL10_SB_8323C1DE.jpg,reference,781-5185,112;GG;336,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00781-5185-01_PART_1_OF_1_CHAL10_SF_8323C1DE.jpg,reference,781-5185,112;GG;336,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00832-1025-00_PART_1_OF_1_CHAL10_SB_73233989.jpg,reference,832-1025,832;BC20,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/00832-1025-00_PART_1_OF_1_CHAL10_SF_73233989.jpg,reference,832-1025,832;BC20,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/47781-0307-01_PART_1_OF_1_CHAL10_SB_C41C6263.jpg,reference,47781-307,MACRODANTIN;50;mg;52427;287,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/47781-0307-01_PART_1_OF_1_CHAL10_SF_C41C6263.jpg,reference,47781-307,MACRODANTIN;50;mg;52427;287,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/50111-0393-01_PART_1_OF_1_CHAL10_SB_61233089.jpg,reference,50111-393,b;1114,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/50111-0393-01_PART_1_OF_1_CHAL10_SF_61233089.jpg,reference,50111-393,b;1114,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/50111-0647-01_PART_1_OF_1_CHAL10_SB_893044A2.jpg,reference,50111-647,PLIVA;647;PLIVA;647,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/50111-0647-01_PART_1_OF_1_CHAL10_SF_893044A2.jpg,reference,50111-647,PLIVA;647;PLIVA;647,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/50111-0648-01_PART_1_OF_1_CHAL10_SB_6E303721.jpg,reference,50111-648,PLIVA;648,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/50111-0648-01_PART_1_OF_1_CHAL10_SF_6E303721.jpg,reference,50111-648,PLIVA;648,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/51285-0087-87_PART_1_OF_2_CHAL10_SB_8C2FC64E.jpg,reference,51285-87,b;556,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/51285-0087-87_PART_1_OF_2_CHAL10_SF_8C2FC64E.jpg,reference,51285-87,b;556,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/51285-0087-87_PART_2_OF_2_CHAL10_SB_912FC8BE.jpg,reference,51285-87,b;556,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/51285-0087-87_PART_2_OF_2_CHAL10_SF_912FC8BE.jpg,reference,51285-87,b;556,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/51285-0406-02_PART_1_OF_1_CHAL10_SB_E91FF4AF.jpg,reference,51285-406,E;1,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/51285-0406-02_PART_1_OF_1_CHAL10_SF_E91FF4AF.jpg,reference,51285-406,E;1,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/51672-4030-01_PART_1_OF_1_CHAL10_SB_D12668F3.jpg,reference,51672-4030,3;WARFARIN;TARO,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/51672-4030-01_PART_1_OF_1_CHAL10_SF_D12668F3.jpg,reference,51672-4030,3;WARFARIN;TARO,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/53489-0648-01_PART_1_OF_1_CHAL10_SB_D31DE9BF.jpg,reference,53489-648,Mutual;866,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/53489-0648-01_PART_1_OF_1_CHAL10_SF_D31DE9BF.jpg,reference,53489-648,Mutual;866,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/55111-0180-15_PART_1_OF_1_CHAL10_SB_D31D69AB.jpg,reference,55111-180,R;180,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/55111-0180-15_PART_1_OF_1_CHAL10_SF_D31D69AB.jpg,reference,55111-180,R;180,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/59148-0006-13_PART_1_OF_1_CHAL10_SB_97154BCA.jpg,reference,59148-6,A;006;2,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/59148-0006-13_PART_1_OF_1_CHAL10_SF_97154BCA.jpg,reference,59148-6,A;006;2,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/59762-2004-01_PART_1_OF_1_CHAL10_SB_E61DF31F.jpg,reference,59762-2004,G;2004,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/59762-2004-01_PART_1_OF_1_CHAL10_SF_E61DF31F.jpg,reference,59762-2004,G;2004,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/59762-5024-01_PART_1_OF_1_CHAL10_SB_4D26A6A5.jpg,reference,59762-5024,G;22,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/59762-5024-01_PART_1_OF_1_CHAL10_SF_4D26A6A5.jpg,reference,59762-5024,G;22,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/59762-5033-02_PART_1_OF_1_CHAL10_SB_8015C00E.jpg,reference,59762-5033,GLIPIZIDE;XL;10,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/59762-5033-02_PART_1_OF_1_CHAL10_SF_8015C00E.jpg,reference,59762-5033,GLIPIZIDE;XL;10,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/63459-0700-60_PART_1_OF_1_CHAL10_SB_572D2B99.jpg,reference,63459-700,15;mg;C;Cephalon,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/63459-0700-60_PART_1_OF_1_CHAL10_SF_572D2B99.jpg,reference,63459-700,15;mg;C;Cephalon,True
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/99207-0461-30_PART_1_OF_1_CHAL10_SB_EF1C7793.jpg,reference,99207-461,DYN;090,False
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dr_224/99207-0461-30_PART_1_OF_1_CHAL10_SF_EF1C7793.jpg,reference,99207-461,DYN;090,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0002-5123_0_0.jpg,reference,2-5123,10;5123,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0002-5123_0_1.jpg,reference,2-5123,10;5123,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0006-0575_0_0.jpg,reference,6-575,575,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0006-0575_0_1.jpg,reference,6-575,575,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0008-0836_0_0.jpg,reference,8-836,W;EffexorXR;150,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0008-0836_0_1.jpg,reference,8-836,W;EffexorXR;150,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0054-0037_0_0.jpg,reference,54-37,54;312,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0054-0037_0_1.jpg,reference,54-37,54;312,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0054-2531_0_0.jpg,reference,54-2531,54;702,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0054-2531_0_1.jpg,reference,54-2531,54;702,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0056-0169_0_0.jpg,reference,56-169,1;COUMADIN,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0056-0169_0_1.jpg,reference,56-169,1;COUMADIN,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0071-1014_0_0.jpg,reference,71-1014,Pfizer;PGN;75,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0071-1014_0_1.jpg,reference,71-1014,Pfizer;PGN;75,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0078-0456_0_0.jpg,reference,78-456,T;D;C;G,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0078-0456_0_1.jpg,reference,78-456,T;D;C;G,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-0832_0_0.jpg,reference,93-832,832;TEVA,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-0832_0_1.jpg,reference,93-832,832;TEVA,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-1135_0_0.jpg,reference,93-1135,TEVA;1135,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-1135_0_1.jpg,reference,93-1135,TEVA;1135,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-2056_0_0.jpg,reference,93-2056,TO,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-2056_0_1.jpg,reference,93-2056,TO,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-2067_0_0.jpg,reference,93-2067,TV;598;8,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-2067_0_1.jpg,reference,93-2067,TV;598;8,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5060_0_0.jpg,reference,93-5060,TV;307,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5060_0_1.jpg,reference,93-5060,TV;307,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5553_0_0.jpg,reference,93-5553,TEVA;5553,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-5553_0_1.jpg,reference,93-5553,TEVA;5553,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-6450_0_0.jpg,reference,93-6450,6450;20;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-6450_0_1.jpg,reference,93-6450,6450;20;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7373_0_0.jpg,reference,93-7373,TEVA;7373,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7373_0_1.jpg,reference,93-7373,TEVA;7373,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7472_0_0.jpg,reference,93-7472,93;7472,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0093-7472_0_1.jpg,reference,93-7472,93;7472,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0115-4433_0_0.jpg,reference,115-4433,G443,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0115-4433_0_1.jpg,reference,115-4433,G443,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0143-1333_0_0.jpg,reference,143-1333,WW;33,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0143-1333_0_1.jpg,reference,143-1333,WW;33,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0143-1450_0_0.jpg,reference,143-1450,Westward;450,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0143-1450_0_1.jpg,reference,143-1450,Westward;450,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0712_0_0.jpg,reference,173-712,GX;CE2,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0173-0712_0_1.jpg,reference,173-712,GX;CE2,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0071_0_0.jpg,reference,179-71,9;3;7207,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0071_0_1.jpg,reference,179-71,9;3;7207,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0083_0_0.jpg,reference,179-83,P1,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0083_0_1.jpg,reference,179-83,P1,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0128_0_0.jpg,reference,179-128,7152;TV,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0128_0_1.jpg,reference,179-128,7152;TV,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0158_0_0.jpg,reference,179-158,HP;248,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0158_0_1.jpg,reference,179-158,HP;248,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0047_0_0.jpg,reference,185-47,E;47,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0047_0_1.jpg,reference,185-47,E;47,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0630_0_0.jpg,reference,185-630,E103,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0630_0_1.jpg,reference,185-630,E103,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0040_0_0.jpg,reference,245-40,KC;8,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0040_0_1.jpg,reference,245-40,KC;8,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0213_0_0.jpg,reference,245-213,US;10;213,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0213_0_1.jpg,reference,245-213,US;10;213,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0069_0_0.jpg,reference,378-69,M;69,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0069_0_1.jpg,reference,378-69,M;69,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0162_0_0.jpg,reference,378-162,MYLAN;162,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0162_0_1.jpg,reference,378-162,MYLAN;162,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0353_0_0.jpg,reference,378-353,M;NE;30,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0353_0_1.jpg,reference,378-353,M;NE;30,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0712_0_0.jpg,reference,378-712,M;712,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0712_0_1.jpg,reference,378-712,M;712,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-1175_0_0.jpg,reference,378-1175,M;B4;10;10;10,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-1175_0_1.jpg,reference,378-1175,M;B4;10;10;10,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-2097_0_0.jpg,reference,378-2097,M;NE;17,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-2097_0_1.jpg,reference,378-2097,M;NE;17,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-3950_0_0.jpg,reference,378-3950,10,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-3950_0_1.jpg,reference,378-3950,10,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-4140_0_0.jpg,reference,378-4140,M;DS;2,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-4140_0_1.jpg,reference,378-4140,M;DS;2,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-5121_0_0.jpg,reference,378-5121,M;F21,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-5121_0_1.jpg,reference,378-5121,M;F21,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-5125_0_0.jpg,reference,378-5125,M;S25,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-5125_0_1.jpg,reference,378-5125,M;S25,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-8630_0_0.jpg,reference,378-8630,MYLAN;FE;200,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-8630_0_1.jpg,reference,378-8630,MYLAN;FE;200,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0430-0170_0_0.jpg,reference,430-170,DF;7;5,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0430-0170_0_1.jpg,reference,430-170,DF;7;5,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0430-0472_0_0.jpg,reference,430-472,RSN;35;MG,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0430-0472_0_1.jpg,reference,430-472,RSN;35;MG,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0440-1866_0_0.jpg,reference,440-1866,Z;Zenith;100;mg;2131,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0440-1866_0_1.jpg,reference,440-1866,Z;Zenith;100;mg;2131,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0606_0_0.jpg,reference,555-606,555;606;b,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0606_0_1.jpg,reference,555-606,555;606;b,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0790_0_0.jpg,reference,555-790,M;Amphet;Salts;5;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0790_0_1.jpg,reference,555-790,M;Amphet;Salts;5;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0573-2660_0_0.jpg,reference,573-2660,Alavert;D12,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0573-2660_0_1.jpg,reference,573-2660,Alavert;D12,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0398_0_0.jpg,reference,591-398,0398,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0398_0_1.jpg,reference,591-398,0398,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0861_0_0.jpg,reference,591-861,WATSON;861,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0861_0_1.jpg,reference,591-861,WATSON;861,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-5325_0_0.jpg,reference,591-5325,DAN;DAN;5325,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-5325_0_1.jpg,reference,591-5325,DAN;DAN;5325,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-2563_0_0.jpg,reference,615-2563,Mylan;184;40,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-2563_0_1.jpg,reference,615-2563,Mylan;184;40,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-5550_0_0.jpg,reference,615-5550,R620,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-5550_0_1.jpg,reference,615-5550,R620,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7575_0_0.jpg,reference,615-7575,B;384,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7575_0_1.jpg,reference,615-7575,B;384,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7712_0_0.jpg,reference,615-7712,L498,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7712_0_1.jpg,reference,615-7712,L498,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7768_0_0.jpg,reference,615-7768,60;60;1105,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7768_0_1.jpg,reference,615-7768,60;60;1105,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7938_0_0.jpg,reference,615-7938,54;583,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7938_0_1.jpg,reference,615-7938,54;583,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7978_0_0.jpg,reference,615-7978,90;H,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7978_0_1.jpg,reference,615-7978,90;H,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1392_0_0.jpg,reference,781-1392,GG;123,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1392_0_1.jpg,reference,781-1392,GG;123,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1436_0_0.jpg,reference,781-1436,GG97,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1436_0_1.jpg,reference,781-1436,GG97,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1764_0_0.jpg,reference,781-1764,GG;47,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1764_0_1.jpg,reference,781-1764,GG;47,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1789_0_0.jpg,reference,781-1789,GG739,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1789_0_1.jpg,reference,781-1789,GG739,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1943_0_0.jpg,reference,781-1943,SZ137,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1943_0_1.jpg,reference,781-1943,SZ137,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0904-1057_0_0.jpg,reference,904-1057,cor;145,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0904-1057_0_1.jpg,reference,904-1057,cor;145,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0904-7809_0_0.jpg,reference,904-7809,DAN;5658,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0904-7809_0_1.jpg,reference,904-7809,DAN;5658,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10370-534_0_0.jpg,reference,10370-534,A534;2;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10370-534_0_1.jpg,reference,10370-534,A534;2;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-065_0_0.jpg,reference,10544-65,E;91,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-065_0_1.jpg,reference,10544-65,E;91,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-122_0_0.jpg,reference,10544-122,WC404,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-122_0_1.jpg,reference,10544-122,WC404,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-181_0_0.jpg,reference,10544-181,PLIVA;648,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-181_0_1.jpg,reference,10544-181,PLIVA;648,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-213_0_0.jpg,reference,10544-213,IP;464,True
