full_path,domain,label_prod_code,splimprint,is_front,reader,pred_raw,exact,side_match,token_recall,token_set,cer,contains,pred_norm,gt_norm
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-3950_0_1.jpg,reference,378-3950,10,False,qwen,OVAL,0,0,0.0,0,2.0,0,OVAL,10
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-4140_0_0.jpg,reference,378-4140,M;DS;2,True,qwen,M,0,1,0.3333333333333333,0,0.75,0,M,M DS 2
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-4140_0_1.jpg,reference,378-4140,M;DS;2,False,qwen,DS 2,0,0,0.6666666666666666,0,0.25,0,DS 2,M DS 2
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-5121_0_0.jpg,reference,378-5121,M;F21,True,qwen,M,0,1,0.5,0,0.75,0,M,M F21
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-5121_0_1.jpg,reference,378-5121,M;F21,False,qwen,F21,0,1,0.5,0,0.25,0,F21,M F21
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-5125_0_0.jpg,reference,378-5125,M;S25,True,qwen,M S25,1,1,1.0,1,0.0,1,M S25,M S25
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-5125_0_1.jpg,reference,378-5125,M;S25,False,qwen,T,0,0,0.0,0,1.0,0,T,M S25
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-8630_0_0.jpg,reference,378-8630,MYLAN;FE;200,True,qwen,MYLAN FE 200,1,1,1.0,1,0.0,1,MYLAN FE 200,MYLAN FE 200
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-8630_0_1.jpg,reference,378-8630,MYLAN;FE;200,False,qwen,G3,0,0,0.0,0,1.0,0,G3,MYLAN FE 200
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0430-0170_0_0.jpg,reference,430-170,DF;7;5,True,qwen,DF,0,1,0.3333333333333333,0,0.5,0,DF,DF 7 5
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0430-0170_0_1.jpg,reference,430-170,DF;7;5,False,qwen,7 5,0,0,0.6666666666666666,0,0.5,0,7 5,DF 7 5
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0430-0472_0_0.jpg,reference,430-472,RSN;35;MG,True,qwen,RSN,0,1,0.3333333333333333,0,0.5714285714285714,0,RSN,RSN 35 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0430-0472_0_1.jpg,reference,430-472,RSN;35;MG,False,qwen,35 MG,0,0,0.6666666666666666,0,0.42857142857142855,0,35 MG,RSN 35 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0440-1866_0_0.jpg,reference,440-1866,Z;Zenith;100;mg;2131,True,qwen,2131 Z Z Z,0,0,0.4,0,0.9375,0,2131 Z Z Z,Z ZENITH 100 MG 2131
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0440-1866_0_1.jpg,reference,440-1866,Z;Zenith;100;mg;2131,False,qwen,ZENITH 100 MG,0,0,0.6,0,0.3125,0,ZENITH 100 MG,Z ZENITH 100 MG 2131
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0606_0_0.jpg,reference,555-606,555;606;b,True,qwen,B,0,1,0.3333333333333333,0,0.8571428571428571,0,B,555 606 B
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0606_0_1.jpg,reference,555-606,555;606;b,False,qwen,555 606,0,0,0.6666666666666666,0,0.14285714285714285,0,555 606,555 606 B
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0790_0_0.jpg,reference,555-790,M;Amphet;Salts;5;mg,True,qwen,M AMPHE 5 MG,0,0,0.6,0,0.4,0,M AMPHE 5 MG,M AMPHET SALTS 5 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0790_0_1.jpg,reference,555-790,M;Amphet;Salts;5;mg,False,qwen,NAPHET SALTS 100 MG,0,0,0.4,0,0.3333333333333333,0,NAPHET SALTS 100 MG,M AMPHET SALTS 5 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0573-2660_0_0.jpg,reference,573-2660,Alavert;D12,True,qwen,ALAVERT D12,1,1,1.0,1,0.0,1,ALAVERT D12,ALAVERT D12
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0573-2660_0_1.jpg,reference,573-2660,Alavert;D12,False,qwen,POLYMER,0,0,0.0,0,0.8,0,POLYMER,ALAVERT D12
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0398_0_0.jpg,reference,591-398,0398,True,qwen,0398,1,1,1.0,1,0.0,1,0398,0398
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0398_0_1.jpg,reference,591-398,0398,False,qwen,E,0,0,0.0,0,1.0,0,E,0398
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0861_0_0.jpg,reference,591-861,WATSON;861,True,qwen,WATSON 861,1,1,1.0,1,0.0,1,WATSON 861,WATSON 861
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0861_0_1.jpg,reference,591-861,WATSON;861,False,qwen,T,0,0,0.0,0,0.8888888888888888,0,T,WATSON 861
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-5325_0_0.jpg,reference,591-5325,DAN;DAN;5325,True,qwen,DAN DAN,0,0,0.6666666666666666,0,0.4,0,DAN DAN,DAN DAN 5325
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-5325_0_1.jpg,reference,591-5325,DAN;DAN;5325,False,qwen,5325,0,1,0.3333333333333333,0,0.6,0,5325,DAN DAN 5325
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-2563_0_0.jpg,reference,615-2563,Mylan;184;40,True,qwen,MYLAN 184,0,0,0.6666666666666666,0,0.2,0,MYLAN 184,MYLAN 184 40
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-2563_0_1.jpg,reference,615-2563,Mylan;184;40,False,qwen,40,0,1,0.3333333333333333,0,0.8,0,40,MYLAN 184 40
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-5550_0_0.jpg,reference,615-5550,R620,True,qwen,R 620,0,0,0.0,0,0.0,1,R 620,R620
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-5550_0_1.jpg,reference,615-5550,R620,False,qwen,N,0,0,0.0,0,1.0,0,N,R620
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7575_0_0.jpg,reference,615-7575,B;384,True,qwen,B 284,0,0,0.5,0,0.25,0,B 284,B 384
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7575_0_1.jpg,reference,615-7575,B;384,False,qwen,G3,0,0,0.0,0,0.75,0,G3,B 384
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7712_0_0.jpg,reference,615-7712,L498,True,qwen,L498,1,1,1.0,1,0.0,1,L498,L498
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7712_0_1.jpg,reference,615-7712,L498,False,qwen,T,0,0,0.0,0,1.0,0,T,L498
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7768_0_0.jpg,reference,615-7768,60;60;1105,True,qwen,1105,0,1,0.3333333333333333,0,0.5,0,1105,60 60 1105
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7768_0_1.jpg,reference,615-7768,60;60;1105,False,qwen,60 60,0,0,0.6666666666666666,0,0.5,0,60 60,60 60 1105
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7938_0_0.jpg,reference,615-7938,54;583,True,qwen,54 583,1,1,1.0,1,0.0,1,54 583,54 583
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7938_0_1.jpg,reference,615-7938,54;583,False,qwen,AS,0,0,0.0,0,1.0,0,AS,54 583
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7978_0_0.jpg,reference,615-7978,90;H,True,qwen,H,0,1,0.5,0,0.6666666666666666,0,H,90 H
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-7978_0_1.jpg,reference,615-7978,90;H,False,qwen,90,0,1,0.5,0,0.3333333333333333,0,90,90 H
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1392_0_0.jpg,reference,781-1392,GG;123,True,qwen,GG,0,1,0.5,0,0.6,0,GG,GG 123
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1392_0_1.jpg,reference,781-1392,GG;123,False,qwen,123,0,1,0.5,0,0.4,0,123,GG 123
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1436_0_0.jpg,reference,781-1436,GG97,True,qwen,GG97,1,1,1.0,1,0.0,1,GG97,GG97
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1436_0_1.jpg,reference,781-1436,GG97,False,qwen,T,0,0,0.0,0,1.0,0,T,GG97
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1764_0_0.jpg,reference,781-1764,GG;47,True,qwen,GG,0,1,0.5,0,0.5,0,GG,GG 47
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1764_0_1.jpg,reference,781-1764,GG;47,False,qwen,47,0,1,0.5,0,0.5,0,47,GG 47
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1789_0_0.jpg,reference,781-1789,GG739,True,qwen,GG739,1,1,1.0,1,0.0,1,GG739,GG739
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1789_0_1.jpg,reference,781-1789,GG739,False,qwen,T,0,0,0.0,0,1.0,0,T,GG739
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1943_0_0.jpg,reference,781-1943,SZ137,True,qwen,SZ137,1,1,1.0,1,0.0,1,SZ137,SZ137
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0781-1943_0_1.jpg,reference,781-1943,SZ137,False,qwen,B 1,0,0,0.0,0,0.8,0,B 1,SZ137
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0904-1057_0_0.jpg,reference,904-1057,cor;145,True,qwen,C01 145,0,0,0.5,0,0.3333333333333333,0,C01 145,COR 145
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0904-1057_0_1.jpg,reference,904-1057,cor;145,False,qwen,T,0,0,0.0,0,1.0,0,T,COR 145
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0904-7809_0_0.jpg,reference,904-7809,DAN;5658,True,qwen,DAN,0,1,0.5,0,0.5714285714285714,0,DAN,DAN 5658
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0904-7809_0_1.jpg,reference,904-7809,DAN;5658,False,qwen,5658,0,1,0.5,0,0.42857142857142855,0,5658,DAN 5658
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10370-534_0_0.jpg,reference,10370-534,A534;2;mg,True,qwen,A534,0,1,0.3333333333333333,0,0.42857142857142855,0,A534,A534 2 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10370-534_0_1.jpg,reference,10370-534,A534;2;mg,False,qwen,2 MG,0,0,0.6666666666666666,0,0.5714285714285714,0,2 MG,A534 2 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-065_0_0.jpg,reference,10544-65,E;91,True,qwen,E 91,1,1,1.0,1,0.0,1,E 91,E 91
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-065_0_1.jpg,reference,10544-65,E;91,False,qwen,G342,0,0,0.0,0,1.3333333333333333,0,G342,E 91
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-122_0_0.jpg,reference,10544-122,WC404,True,qwen,WC 404,0,0,0.0,0,0.0,1,WC 404,WC404
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-122_0_1.jpg,reference,10544-122,WC404,False,qwen,G3,0,0,0.0,0,1.0,0,G3,WC404
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-181_0_0.jpg,reference,10544-181,PLIVA;648,True,qwen,PLIVA,0,1,0.5,0,0.375,0,PLIVA,PLIVA 648
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-181_0_1.jpg,reference,10544-181,PLIVA;648,False,qwen,648,0,1,0.5,0,0.625,0,648,PLIVA 648
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-213_0_0.jpg,reference,10544-213,IP;464,True,qwen,IP 464,1,1,1.0,1,0.0,1,IP 464,IP 464
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-213_0_1.jpg,reference,10544-213,IP;464,False,qwen,T,0,0,0.0,0,1.0,0,T,IP 464
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-242_0_0.jpg,reference,10544-242,CTI;143,True,qwen,CTI 143,1,1,1.0,1,0.0,1,CTI 143,CTI 143
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-242_0_1.jpg,reference,10544-242,CTI;143,False,qwen,T,0,0,0.0,0,0.8333333333333334,0,T,CTI 143
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-252_0_0.jpg,reference,10544-252,7;5,True,qwen,7 5,1,1,1.0,1,0.0,1,7 5,7 5
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-252_0_1.jpg,reference,10544-252,7;5,False,qwen,T,0,0,0.0,0,1.0,0,T,7 5
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-288_0_0.jpg,reference,10544-288,5904;V,True,qwen,5904 V,1,1,1.0,1,0.0,1,5904 V,5904 V
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-288_0_1.jpg,reference,10544-288,5904;V,False,qwen,GOLDEN,0,0,0.0,0,1.2,0,GOLDEN,5904 V
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-585_0_0.jpg,reference,10544-585,42;10;V,True,qwen,V,0,1,0.3333333333333333,0,0.8,0,V,42 10 V
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-585_0_1.jpg,reference,10544-585,42;10;V,False,qwen,42 10,0,0,0.6666666666666666,0,0.2,0,42 10,42 10 V
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-952_0_0.jpg,reference,10544-952,54;312,True,qwen,54 312,1,1,1.0,1,0.0,1,54 312,54 312
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-952_0_1.jpg,reference,10544-952,54;312,False,qwen,T,0,0,0.0,0,1.0,0,T,54 312
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/11819-351_0_0.jpg,reference,11819-351,CR;250,True,qwen,B,0,0,0.0,0,1.0,0,B,CR 250
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/11819-351_0_1.jpg,reference,11819-351,CR;250,False,qwen,CR 500,0,0,0.5,0,0.4,0,CR 500,CR 250
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/11822-0532_0_0.jpg,reference,11822-532,44;532,True,qwen,44 532,1,1,1.0,1,0.0,1,44 532,44 532
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/11822-0532_0_1.jpg,reference,11822-532,44;532,False,qwen,BLUE,0,0,0.0,0,1.0,0,BLUE,44 532
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/12634-786_0_0.jpg,reference,12634-786,AN;627,True,qwen,AN 627,1,1,1.0,1,0.0,1,AN 627,AN 627
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/12634-786_0_1.jpg,reference,12634-786,AN;627,False,qwen,T,0,0,0.0,0,1.0,0,T,AN 627
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/13668-134_0_0.jpg,reference,13668-134,34;10,True,qwen,34,0,1,0.5,0,0.5,0,34,34 10
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/13668-134_0_1.jpg,reference,13668-134,34;10,False,qwen,10,0,1,0.5,0,0.5,0,10,34 10
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/13668-217_0_0.jpg,reference,13668-217,5;17,True,qwen,17,0,1,0.5,0,0.3333333333333333,0,17,5 17
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/13668-217_0_1.jpg,reference,13668-217,5;17,False,qwen,5,0,1,0.5,0,0.6666666666666666,0,5,5 17
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/13668-332_0_0.jpg,reference,13668-332,13;32;505050,True,qwen,13 32,0,0,0.6666666666666666,0,0.6,0,13 32,13 32 505050
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/13668-332_0_1.jpg,reference,13668-332,13;32;505050,False,qwen,50 50 50,0,0,0.0,0,0.4,0,50 50 50,13 32 505050
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16110-259_0_0.jpg,reference,16110-259,MONODOX;100;M;259,True,qwen,MONODOX 100,0,0,0.5,0,0.2857142857142857,0,MONODOX 100,MONODOX 100 M 259
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16110-259_0_1.jpg,reference,16110-259,MONODOX;100;M;259,False,qwen,M 259,0,0,0.5,0,0.7142857142857143,0,M 259,MONODOX 100 M 259
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16252-543_0_0.jpg,reference,16252-543,TN4,True,qwen,C,0,0,0.0,0,1.0,0,C,TN4
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16252-543_0_1.jpg,reference,16252-543,TN4,False,qwen,TN 4,0,0,0.0,0,0.0,1,TN 4,TN4
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16590-250_0_0.jpg,reference,16590-250,ZOLOFT;50;mg,True,qwen,LOUP,0,0,0.0,0,0.8,0,LOUP,ZOLOFT 50 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16590-250_0_1.jpg,reference,16590-250,ZOLOFT;50;mg,False,qwen,20 3,0,0,0.0,0,0.9,0,20 3,ZOLOFT 50 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16590-279_0_0.jpg,reference,16590-279,X10,True,qwen,10,0,0,0.0,0,0.3333333333333333,0,10,X10
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16590-279_0_1.jpg,reference,16590-279,X10,False,qwen,LUPIN,0,0,0.0,0,1.6666666666666667,0,LUPIN,X10
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16590-756_0_0.jpg,reference,16590-756,6;MG,True,qwen,6 MG,1,1,1.0,1,0.0,1,6 MG,6 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16590-756_0_1.jpg,reference,16590-756,6;MG,False,qwen,G342,0,0,0.0,0,1.3333333333333333,0,G342,6 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-400_0_0.jpg,reference,16714-400,A33,True,qwen,A33,1,1,1.0,1,0.0,1,A33,A33
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-400_0_1.jpg,reference,16714-400,A33,False,qwen,G3,0,0,0.0,0,0.6666666666666666,0,G3,A33
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-417_0_0.jpg,reference,16714-417,L;230,True,qwen,L 230,1,1,1.0,1,0.0,1,L 230,L 230
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-417_0_1.jpg,reference,16714-417,L;230,False,qwen,T,0,0,0.0,0,1.0,0,T,L 230
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-531_0_0.jpg,reference,16714-531,S;102,True,qwen,S,0,1,0.5,0,0.75,0,S,S 102
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-531_0_1.jpg,reference,16714-531,S;102,False,qwen,102,0,1,0.5,0,0.25,0,102,S 102
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-533_0_0.jpg,reference,16714-533,S;104,True,qwen,S,0,1,0.5,0,0.75,0,S,S 104
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-533_0_1.jpg,reference,16714-533,S;104,False,qwen,104,0,1,0.5,0,0.25,0,104,S 104
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-691_0_0.jpg,reference,16714-691,C;05,True,qwen,C,0,1,0.5,0,0.6666666666666666,0,C,C 05
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-691_0_1.jpg,reference,16714-691,C;05,False,qwen,05,0,1,0.5,0,0.3333333333333333,0,05,C 05
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16729-021_0_0.jpg,reference,16729-21,PIO;30,True,qwen,PIO,0,1,0.5,0,0.4,0,PIO,PIO 30
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16729-021_0_1.jpg,reference,16729-21,PIO;30,False,qwen,30,0,1,0.5,0,0.6,0,30,PIO 30
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16729-173_0_0.jpg,reference,16729-173,I3,True,qwen,I3,1,1,1.0,1,0.0,1,I3,I3
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16729-173_0_1.jpg,reference,16729-173,I3,False,qwen,B,0,0,0.0,0,1.0,0,B,I3
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-063_0_0.jpg,reference,21695-63,Pfizer;399,True,qwen,PFIZER 399 PFIZER 399,0,0,1.0,1,1.0,1,PFIZER 399 PFIZER 399,PFIZER 399
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-063_0_1.jpg,reference,21695-63,Pfizer;399,False,qwen,G342,0,0,0.0,0,0.8888888888888888,0,G342,PFIZER 399
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-092_0_0.jpg,reference,21695-92,NEXIUM40mg,True,qwen,NEXIUM40MG,1,1,1.0,1,0.0,1,NEXIUM40MG,NEXIUM40MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-092_0_1.jpg,reference,21695-92,NEXIUM40mg,False,qwen,3,0,0,0.0,0,1.0,0,3,NEXIUM40MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-157_0_0.jpg,reference,21695-157,VGR50;Pfizer,True,qwen,PFIZER,0,1,0.5,0,0.45454545454545453,0,PFIZER,VGR50 PFIZER
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-157_0_1.jpg,reference,21695-157,VGR50;Pfizer,False,qwen,VGR 50,0,0,0.0,0,0.5454545454545454,0,VGR 50,VGR50 PFIZER
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-175_0_0.jpg,reference,21695-175,7113;93,True,qwen,93,0,1,0.5,0,0.6666666666666666,0,93,7113 93
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-175_0_1.jpg,reference,21695-175,7113;93,False,qwen,7113,0,1,0.5,0,0.3333333333333333,0,7113,7113 93
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-433_0_0.jpg,reference,21695-433,T45,True,qwen,45,0,0,0.0,0,0.3333333333333333,0,45,T45
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-433_0_1.jpg,reference,21695-433,T45,False,qwen,T,0,0,0.0,0,0.6666666666666666,0,T,T45
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-461_0_0.jpg,reference,21695-461,194;R,True,qwen,R,0,1,0.5,0,0.75,0,R,194 R
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-461_0_1.jpg,reference,21695-461,194;R,False,qwen,193,0,0,0.0,0,0.5,0,193,194 R
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-497_0_0.jpg,reference,21695-497,GG;172,True,qwen,GG 172,1,1,1.0,1,0.0,1,GG 172,GG 172
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-497_0_1.jpg,reference,21695-497,GG;172,False,qwen,I,0,0,0.0,0,1.0,0,I,GG 172
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-499_0_0.jpg,reference,21695-499,RX;526,True,qwen,R 52 TO,0,0,0.0,0,0.6,0,R 52 TO,RX 526
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-499_0_1.jpg,reference,21695-499,RX;526,False,qwen,T,0,0,0.0,0,1.0,0,T,RX 526
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-544_0_0.jpg,reference,21695-544,GG962;875,True,qwen,GG962,0,1,0.5,0,0.375,0,GG962,GG962 875
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-544_0_1.jpg,reference,21695-544,GG962;875,False,qwen,875,0,1,0.5,0,0.625,0,875,GG962 875
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-656_0_0.jpg,reference,21695-656,BI;01A,True,qwen,01A,0,1,0.5,0,0.4,0,01A,BI 01A
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-656_0_1.jpg,reference,21695-656,BI;01A,False,qwen,G342,0,0,0.0,0,1.0,0,G342,BI 01A
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-699_0_0.jpg,reference,21695-699,Par821,True,qwen,PAR 821,0,0,0.0,0,0.0,1,PAR 821,PAR821
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-699_0_1.jpg,reference,21695-699,Par821,False,qwen,POLYPROPYLENE,0,0,0.0,0,1.8333333333333333,0,POLYPROPYLENE,PAR821
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-735_0_0.jpg,reference,21695-735,WATSON;862,True,qwen,WATSON 792,0,0,0.5,0,0.2222222222222222,0,WATSON 792,WATSON 862
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-735_0_1.jpg,reference,21695-735,WATSON;862,False,qwen,H,0,0,0.0,0,1.0,0,H,WATSON 862
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-750_0_0.jpg,reference,21695-750,JSP;515,True,qwen,JSP,0,1,0.5,0,0.5,0,JSP,JSP 515
