full_path,domain,label_prod_code,splimprint,is_front,reader,pred_raw,exact,side_match,token_recall,token_set,cer,contains,pred_norm,gt_norm
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/1851.jpg,consumer,555-1022,barr;24;mg;1022,True,tesseract,barr 24mg 1022 e,0,0,0.5,0,0.08333333333333333,1,BARR 24MG 1022 E,BARR 24 MG 1022
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/1932.jpg,consumer,65862-12,A;1;7,False,tesseract,,0,0,0.0,0,1.0,0,,A 1 7
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/1974.jpg,consumer,50111-468,PLIVA;468,False,tesseract,,0,0,0.0,0,1.0,0,,PLIVA 468
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/1995.jpg,consumer,93-7350,93;7350;93;7350,False,tesseract,o,0,0,0.0,0,1.0,0,O,93 7350 93 7350
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/20.jpg,consumer,93-154,93;154,False,tesseract,,0,0,0.0,0,1.0,0,,93 154
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2004.jpg,consumer,93-7219,93;7219,False,tesseract,,0,0,0.0,0,1.0,0,,93 7219
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2053.jpg,consumer,555-9012,b;942,True,tesseract,©,0,0,0.0,0,1.0,0,,B 942
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2055.jpg,consumer,93-5140,93;5140,False,tesseract,@,0,0,0.0,0,1.0,0,,93 5140
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2081.jpg,consumer,65862-12,A;1;7,True,tesseract,,0,0,0.0,0,1.0,0,,A 1 7
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2096.jpg,consumer,781-1452,GG771,True,tesseract,[},0,0,0.0,0,1.0,0,,GG771
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2105.jpg,consumer,832-1025,832;BC20,True,tesseract,,0,0,0.0,0,1.0,0,,832 BC20
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2118.jpg,consumer,93-3002,93;3002;93;3002,False,tesseract,,0,0,0.0,0,1.0,0,,93 3002 93 3002
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2133.jpg,consumer,93-11,93;11,False,tesseract,¢ |,0,0,0.0,0,1.0,0,,93 11
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2159.jpg,consumer,78-359,NVR;DX,True,tesseract,ASA,0,0,0.0,0,1.0,0,ASA,NVR DX
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2164.jpg,consumer,93-11,93;11,True,tesseract,,0,0,0.0,0,1.0,0,,93 11
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2166.jpg,consumer,93-2929,2929;93,True,tesseract,,0,0,0.0,0,1.0,0,,2929 93
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2167.jpg,consumer,51285-595,OP;701,True,tesseract,—,0,0,0.0,0,1.0,0,,OP 701
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2190.jpg,consumer,65597-701,Sankyo;C01,True,tesseract,100 OAMNYS,0,0,0.0,0,1.0,0,100 OAMNYS,SANKYO C01
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2204.jpg,consumer,555-9012,b;942,False,tesseract,-,0,0,0.0,0,1.0,0,,B 942
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/222.jpg,consumer,172-4366,4366;TEVA,False,tesseract,[ g ¢,0,0,0.0,0,1.0,0,G,4366 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2224.jpg,consumer,93-5712,5712;5;500,True,tesseract,=7,0,0,0.0,0,0.875,0,7,5712 5 500
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2252.jpg,consumer,93-1062,93;62,True,tesseract,,0,0,0.0,0,1.0,0,,93 62
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2260.jpg,consumer,50111-468,PLIVA;468,False,tesseract,L,0,0,0.0,0,0.875,0,L,PLIVA 468
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2286.jpg,consumer,93-1016,93;16,True,tesseract,,0,0,0.0,0,1.0,0,,93 16
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2320.jpg,consumer,49884-401,P;401,True,tesseract,®,0,0,0.0,0,1.0,0,,P 401
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2325.jpg,consumer,59762-5011,G;5011,True,tesseract,o,0,0,0.0,0,1.0,0,O,G 5011
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2355.jpg,consumer,456-1550,FL;50,False,tesseract,,0,0,0.0,0,1.0,0,,FL 50
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2373.jpg,consumer,93-7238,TEVA;7238,True,tesseract,,0,0,0.0,0,1.0,0,,TEVA 7238
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2376.jpg,consumer,555-9012,b;942,False,tesseract,,0,0,0.0,0,1.0,0,,B 942
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2378.jpg,consumer,172-4357,4357;150,False,tesseract,@,0,0,0.0,0,1.0,0,,4357 150
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2398.jpg,consumer,456-1550,FL;50,True,tesseract,,0,0,0.0,0,1.0,0,,FL 50
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/240.jpg,consumer,93-149,TEVA;149,False,tesseract,—,0,0,0.0,0,1.0,0,,TEVA 149
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2403.jpg,consumer,781-1452,GG771,True,tesseract,3,0,0,0.0,0,1.0,0,3,GG771
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/247.jpg,consumer,93-1062,93;62,True,tesseract,,0,0,0.0,0,1.0,0,,93 62
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2477.jpg,consumer,555-139,b8;139,False,tesseract,(R,0,0,0.0,0,1.0,0,R,B8 139
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2521.jpg,consumer,51285-595,OP;701,True,tesseract,J,0,0,0.0,0,1.0,0,J,OP 701
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2533.jpg,consumer,93-149,TEVA;149,False,tesseract,],0,0,0.0,0,1.0,0,,TEVA 149
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2553.jpg,consumer,555-1022,barr;24;mg;1022,True,tesseract,,0,0,0.0,0,1.0,0,,BARR 24 MG 1022
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2560.jpg,consumer,93-4068,TEVA;4068,False,tesseract,,0,0,0.0,0,1.0,0,,TEVA 4068
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2586.jpg,consumer,50111-468,PLIVA;468,True,tesseract,,0,0,0.0,0,1.0,0,,PLIVA 468
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/259.jpg,consumer,93-39,9;3;39,False,tesseract,,0,0,0.0,0,1.0,0,,9 3 39
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2594.jpg,consumer,50111-468,PLIVA;468,True,tesseract,&,0,0,0.0,0,1.0,0,,PLIVA 468
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/261.jpg,consumer,93-7236,93;7236,False,tesseract,,0,0,0.0,0,1.0,0,,93 7236
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2643.jpg,consumer,172-4366,4366;TEVA,True,tesseract,D,0,0,0.0,0,1.0,0,D,4366 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2650.jpg,consumer,49884-401,P;401,False,tesseract,‘V‘,0,0,0.0,0,1.0,0,V,P 401
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2685.jpg,consumer,93-149,TEVA;149,True,tesseract,,0,0,0.0,0,1.0,0,,TEVA 149
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2710.jpg,consumer,93-39,9;3;39,False,tesseract,_____ o I,0,0,0.0,0,1.0,0,O I,9 3 39
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2726.jpg,consumer,93-1016,93;16,False,tesseract,,0,0,0.0,0,1.0,0,,93 16
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/278.jpg,consumer,378-1110,MYLAN;G2,False,tesseract,,0,0,0.0,0,1.0,0,,MYLAN G2
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2783.jpg,consumer,50111-433,PLIVA;433,True,tesseract,,0,0,0.0,0,1.0,0,,PLIVA 433
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2797.jpg,consumer,555-139,b8;139,False,tesseract,a N (=) i et,0,0,0.0,0,1.0,0,A N I ET,B8 139
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/28.jpg,consumer,74-6122,FI,True,tesseract,,0,0,0.0,0,1.0,0,,FI
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/280.jpg,consumer,51285-595,OP;701,False,tesseract,R ~— I,0,0,0.0,0,1.0,0,R I,OP 701
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2857.jpg,consumer,555-9027,b;978,True,tesseract,W,0,0,0.0,0,1.0,0,W,B 978
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2938.jpg,consumer,93-926,926;TEVA,True,tesseract,o ’,0,0,0.0,0,1.0,0,O,926 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2974.jpg,consumer,555-1022,barr;24;mg;1022,True,tesseract,A,0,0,0.0,0,0.9166666666666666,0,A,BARR 24 MG 1022
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2986.jpg,consumer,59762-5011,G;5011,False,tesseract,,0,0,0.0,0,1.0,0,,G 5011
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/2997.jpg,consumer,50111-433,PLIVA;433,True,tesseract,,0,0,0.0,0,1.0,0,,PLIVA 433
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3052.jpg,consumer,51285-87,b;556,False,tesseract,nd,0,0,0.0,0,1.0,0,ND,B 556
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3080.jpg,consumer,65597-701,Sankyo;C01,True,tesseract,SANKYO Cot,0,0,0.5,0,0.2222222222222222,0,SANKYO COT,SANKYO C01
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3089.jpg,consumer,93-7236,93;7236,True,tesseract,,0,0,0.0,0,1.0,0,,93 7236
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/312.jpg,consumer,93-2929,2929;93,False,tesseract,—,0,0,0.0,0,1.0,0,,2929 93
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3128.jpg,consumer,93-7219,93;7219,True,tesseract,,0,0,0.0,0,1.0,0,,93 7219
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3137.jpg,consumer,59762-5011,G;5011,False,tesseract,),0,0,0.0,0,1.0,0,,G 5011
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3142.jpg,consumer,555-9027,b;978,False,tesseract,ry,0,0,0.0,0,1.0,0,RY,B 978
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3162.jpg,consumer,555-9028,b;247,True,tesseract,(,0,0,0.0,0,1.0,0,,B 247
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3205.jpg,consumer,555-9028,b;247,True,tesseract,,0,0,0.0,0,1.0,0,,B 247
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3211.jpg,consumer,93-5140,93;5140,False,tesseract,),0,0,0.0,0,1.0,0,,93 5140
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3215.jpg,consumer,93-1016,93;16,True,tesseract,,0,0,0.0,0,1.0,0,,93 16
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/327.jpg,consumer,93-320,93;320,True,tesseract,,0,0,0.0,0,1.0,0,,93 320
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3296.jpg,consumer,50111-307,PA;307,True,tesseract,F_,0,0,0.0,0,1.0,0,F,PA 307
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3298.jpg,consumer,50111-433,PLIVA;433,True,tesseract,,0,0,0.0,0,1.0,0,,PLIVA 433
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3347.jpg,consumer,93-926,926;TEVA,True,tesseract,D,0,0,0.0,0,1.0,0,D,926 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3372.jpg,consumer,781-1452,GG771,True,tesseract,(5],0,0,0.0,0,1.0,0,5,GG771
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/339.jpg,consumer,93-3002,93;3002;93;3002,True,tesseract,,0,0,0.0,0,1.0,0,,93 3002 93 3002
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3399.jpg,consumer,93-39,9;3;39,False,tesseract,e,0,0,0.0,0,1.0,0,E,9 3 39
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3402.jpg,consumer,93-154,93;154,False,tesseract,,0,0,0.0,0,1.0,0,,93 154
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3444.jpg,consumer,93-7236,93;7236,True,tesseract,,0,0,0.0,0,1.0,0,,93 7236
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/346.jpg,consumer,172-4357,4357;150,True,tesseract,@,0,0,0.0,0,1.0,0,,4357 150
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3461.jpg,consumer,49884-401,P;401,True,tesseract,®,0,0,0.0,0,1.0,0,,P 401
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3462.jpg,consumer,832-1025,832;BC20,True,tesseract,Q,0,0,0.0,0,1.0,0,Q,832 BC20
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3474.jpg,consumer,555-9028,b;247,False,tesseract,,0,0,0.0,0,1.0,0,,B 247
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3480.jpg,consumer,51285-406,E;1,True,tesseract,,0,0,0.0,0,1.0,0,,E 1
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3489.jpg,consumer,172-4366,4366;TEVA,True,tesseract,REY,0,0,0.0,0,0.875,0,REY,4366 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3515.jpg,consumer,67253-902,S902,False,tesseract,_ N R,0,0,0.0,0,1.0,0,N R,S902
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3588.jpg,consumer,50111-307,PA;307,True,tesseract,,0,0,0.0,0,1.0,0,,PA 307
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3589.jpg,consumer,172-4357,4357;150,False,tesseract,,0,0,0.0,0,1.0,0,,4357 150
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3640.jpg,consumer,228-2634,634,False,tesseract,L,0,0,0.0,0,1.0,0,L,634
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3650.jpg,consumer,555-9027,b;978,False,tesseract,7,0,0,0.0,0,0.75,0,7,B 978
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3652.jpg,consumer,93-39,9;3;39,True,tesseract,= o I,0,0,0.0,0,1.0,0,O I,9 3 39
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3685.jpg,consumer,93-154,93;154,False,tesseract,,0,0,0.0,0,1.0,0,,93 154
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3687.jpg,consumer,65597-701,Sankyo;C01,True,tesseract,g%,0,0,0.0,0,1.0,0,G,SANKYO C01
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3718.jpg,consumer,172-4366,4366;TEVA,False,tesseract,2. 1,0,0,0.0,0,1.0,0,2 1,4366 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3790.jpg,consumer,93-7238,TEVA;7238,True,tesseract,,0,0,0.0,0,1.0,0,,TEVA 7238
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3813.jpg,consumer,78-359,NVR;DX,True,tesseract,o,0,0,0.0,0,1.0,0,O,NVR DX
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3827.jpg,consumer,93-7236,93;7236,False,tesseract,&,0,0,0.0,0,1.0,0,,93 7236
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3856.jpg,consumer,78-359,NVR;DX,False,tesseract,e —_—,0,0,0.0,0,1.0,0,E,NVR DX
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3874.jpg,consumer,555-9028,b;247,True,tesseract,',0,0,0.0,0,1.0,0,,B 247
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3902.jpg,consumer,49884-922,P02,False,tesseract,’,0,0,0.0,0,1.0,0,,P02
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3964.jpg,consumer,456-457,A;TC,True,tesseract,),0,0,0.0,0,1.0,0,,A TC
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/3982.jpg,consumer,93-154,93;154,True,tesseract,,0,0,0.0,0,1.0,0,,93 154
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4084.jpg,consumer,555-9027,b;978,False,tesseract,S,0,0,0.0,0,1.0,0,S,B 978
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4105.jpg,consumer,93-926,926;TEVA,False,tesseract,SPGI,0,0,0.0,0,1.0,0,SPGI,926 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/413.jpg,consumer,53489-648,Mutual;866,True,tesseract,i,0,0,0.0,0,1.0,0,I,MUTUAL 866
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4142.jpg,consumer,93-7219,93;7219,False,tesseract,,0,0,0.0,0,1.0,0,,93 7219
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4170.jpg,consumer,53489-648,Mutual;866,True,tesseract,,0,0,0.0,0,1.0,0,,MUTUAL 866
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4230.jpg,consumer,228-2634,634,True,tesseract,,0,0,0.0,0,1.0,0,,634
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4240.jpg,consumer,378-1807,M;L;7,False,tesseract,,0,0,0.0,0,1.0,0,,M L 7
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4241.jpg,consumer,93-7219,93;7219,False,tesseract,S P,0,0,0.0,0,1.0,0,S P,93 7219
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4255.jpg,consumer,93-4232,0;5;Z;4232,False,tesseract,C,0,0,0.0,0,1.0,0,C,0 5 Z 4232
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4280.jpg,consumer,378-1807,M;L;7,False,tesseract,,0,0,0.0,0,1.0,0,,M L 7
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4329.jpg,consumer,50111-307,PA;307,True,tesseract,,0,0,0.0,0,1.0,0,,PA 307
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4376.jpg,consumer,93-7350,93;7350;93;7350,True,tesseract,83 7350,0,0,0.5,0,0.5833333333333334,0,83 7350,93 7350 93 7350
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4416.jpg,consumer,51285-406,E;1,True,tesseract,,0,0,0.0,0,1.0,0,,E 1
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4441.jpg,consumer,378-1807,M;L;7,False,tesseract,,0,0,0.0,0,1.0,0,,M L 7
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4538.jpg,consumer,555-1022,barr;24;mg;1022,True,tesseract,,0,0,0.0,0,1.0,0,,BARR 24 MG 1022
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4554.jpg,consumer,172-7311,50;mg,True,tesseract,img,0,0,0.0,0,0.5,0,IMG,50 MG
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4578.jpg,consumer,93-4232,0;5;Z;4232,False,tesseract,‘ ¢ ‘,0,0,0.0,0,1.0,0,,0 5 Z 4232
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4583.jpg,consumer,172-7311,50;mg,True,tesseract,,0,0,0.0,0,1.0,0,,50 MG
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4599.jpg,consumer,93-5140,93;5140,True,tesseract,,0,0,0.0,0,1.0,0,,93 5140
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4604.jpg,consumer,93-7350,93;7350;93;7350,True,tesseract,7350,0,1,0.5,0,0.6666666666666666,0,7350,93 7350 93 7350
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4626.jpg,consumer,51285-406,E;1,True,tesseract,,0,0,0.0,0,1.0,0,,E 1
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4666.jpg,consumer,228-2634,634,False,tesseract,— ~a= N,0,0,0.0,0,1.0,0,A N,634
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4674.jpg,consumer,555-139,b8;139,False,tesseract,,0,0,0.0,0,1.0,0,,B8 139
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4745.jpg,consumer,93-5712,5712;5;500,True,tesseract,=Y,0,0,0.0,0,1.0,0,Y,5712 5 500
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4794.jpg,consumer,93-3002,93;3002;93;3002,True,tesseract,& & — -,0,0,0.0,0,1.0,0,,93 3002 93 3002
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4812.jpg,consumer,63010-27,V;625,False,tesseract,iy,0,0,0.0,0,1.0,0,IY,V 625
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4844.jpg,consumer,51285-595,OP;701,True,tesseract,-’,0,0,0.0,0,1.0,0,,OP 701
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4910.jpg,consumer,93-3002,93;3002;93;3002,True,tesseract,,0,0,0.0,0,1.0,0,,93 3002 93 3002
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4946.jpg,consumer,228-2634,634,False,tesseract,(),0,0,0.0,0,1.0,0,,634
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4948.jpg,consumer,832-1025,832;BC20,False,tesseract,o,0,0,0.0,0,1.0,0,O,832 BC20
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/4951.jpg,consumer,93-7238,TEVA;7238,False,tesseract,,0,0,0.0,0,1.0,0,,TEVA 7238
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/515.jpg,consumer,67253-902,S902,True,tesseract,N,0,0,0.0,0,1.0,0,N,S902
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/563.jpg,consumer,93-7350,93;7350;93;7350,False,tesseract,[,0,0,0.0,0,1.0,0,,93 7350 93 7350
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/599.jpg,consumer,53489-648,Mutual;866,True,tesseract,,0,0,0.0,0,1.0,0,,MUTUAL 866
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/609.jpg,consumer,456-1550,FL;50,False,tesseract,,0,0,0.0,0,1.0,0,,FL 50
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/628.jpg,consumer,93-11,93;11,True,tesseract,,0,0,0.0,0,1.0,0,,93 11
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/634.jpg,consumer,93-4232,0;5;Z;4232,False,tesseract,[},0,0,0.0,0,1.0,0,,0 5 Z 4232
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/720.jpg,consumer,172-7311,50;mg,True,tesseract,,0,0,0.0,0,1.0,0,,50 MG
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/743.jpg,consumer,378-1110,MYLAN;G2,True,tesseract,/‘.,0,0,0.0,0,1.0,0,,MYLAN G2
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/766.jpg,consumer,172-7311,50;mg,False,tesseract,o,0,0,0.0,0,1.0,0,O,50 MG
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/770.jpg,consumer,93-7238,TEVA;7238,False,tesseract,,0,0,0.0,0,1.0,0,,TEVA 7238
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/795.jpg,consumer,456-1550,FL;50,False,tesseract,,0,0,0.0,0,1.0,0,,FL 50
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/825.jpg,consumer,93-5140,93;5140,True,tesseract,(),0,0,0.0,0,1.0,0,,93 5140
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/942.jpg,consumer,93-320,93;320,False,tesseract,,0,0,0.0,0,1.0,0,,93 320
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/997.jpg,consumer,456-457,A;TC,True,tesseract,,0,0,0.0,0,1.0,0,,A TC
D:/Data/ePillID_data/ePillID_data\classification_data\fcn_mix_weight/dc_224/999.jpg,consumer,93-320,93;320,True,tesseract,,0,0,0.0,0,1.0,0,,93 320
